시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,주야간,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030000405,효성중학교,3,사립,주간,8,8,8,0,0,24(0),635(0),26.46
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000554,가창중학교,3,사립,주간,2,2,2,0,0,6(0),106(0),17.67
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000555,경서중학교,3,공립,주간,7,5,4,1,0,17(1),345(3),20.29
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000556,구지중학교,3,공립,주간,3,3,3,1,0,10(1),193(2),19.3
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000557,논공중학교,3,공립,주간,3,3,3,1,0,10(1),158(2),15.8
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000558,다사중학교,3,공립,주간,9,7,7,2,0,25(2),637(10),25.48
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000559,달서중학교,3,사립,주간,1,1,1,0,0,3(0),48(0),16
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000560,달성중학교,3,공립,주간,8,8,8,1,0,25(1),655(3),26.2
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000561,포산중학교,3,공립,주간,10,9,9,1,0,29(1),655(4),22.59
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000563,현풍중학교,3,사립,주간,4,3,2,0,0,9(0),217(0),24.11
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030000564,화원중학교,3,공립,주간,6,6,6,1,0,19(1),315(3),16.58
대구광역시교육청,대구광역시동부교육지원청,대구광역시 중구,S030000619,경구중학교,3,사립,주간,4,4,5,0,0,13(0),272(0),20.92
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000620,경신중학교,3,사립,주간,10,10,8,0,0,28(0),945(0),33.75
대구광역시교육청,대구광역시동부교육지원청,대구광역시 중구,S030000621,계성중학교,3,사립,주간,6,5,5,0,0,16(0),433(0),27.06
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000622,공산중학교,3,사립,주간,3,3,3,0,0,9(0),199(0),22.11
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000623,능인중학교,3,사립,주간,9,9,10,0,0,28(0),602(0),21.5
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000624,대구동부중학교,3,공립,주간,10,10,10,2,0,32(2),685(10),21.41
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000625,대구동중학교,3,공립,주간,12,12,12,1,0,37(1),1214(6),32.81
대구광역시교육청,대구광역시동부교육지원청,대구광역시 중구,S030000627,대구제일중학교,3,공립,주간,3,3,3,1,0,10(1),180(5),18
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000628,대구중앙중학교,3,사립,주간,5,5,5,0,0,15(0),360(0),24
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000630,대륜중학교,3,사립,주간,9,9,9,0,0,27(0),916(0),33.93
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000631,덕원중학교,3,사립,주간,8,8,8,0,0,24(0),710(0),29.58
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000632,덕화중학교,3,공립,주간,5,5,5,1,0,16(1),315(5),19.69
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000633,동도중학교,3,공립,주간,11,10,11,1,0,33(1),1075(6),32.58
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000635,동원중학교,3,공립,주간,8,8,8,1,0,25(1),455(3),18.2
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000636,동촌중학교,3,공립,주간,6,6,6,2,0,20(2),329(7),16.45
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000637,범일중학교,3,공립,주간,3,3,3,1,0,10(1),193(6),19.3
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000638,범물중학교,3,공립,주간,8,8,8,1,0,25(1),593(1),23.72
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000639,불로중학교,3,공립,주간,6,6,6,1,0,19(1),358(6),18.84
대구광역시교육청,대구광역시동부교육지원청,대구광역시 중구,S030000640,성명여자중학교,3,사립,주간,6,6,6,0,0,18(0),414(0),23
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000641,소선여자중학교,3,사립,주간,10,10,10,0,0,30(0),807(0),26.9
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000642,황금중학교,3,공립,주간,9,9,9,1,0,28(1),793(7),28.32
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000643,수성중학교,3,공립,주간,3,3,3,1,0,10(1),193(3),19.3
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000644,매호중학교,3,공립,주간,8,8,8,1,0,25(1),496(3),19.84
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000645,시지중학교,3,공립,주간,12,12,12,0,0,36(0),891(0),24.75
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000646,신명여자중학교,3,사립,주간,9,9,9,0,0,27(0),769(0),28.48
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000649,신기중학교,3,공립,주간,7,6,6,1,0,20(1),386(6),19.3
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000650,안심중학교,3,공립,주간,6,6,6,1,0,19(1),331(4),17.42
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000651,영신중학교,3,사립,주간,8,8,8,0,0,24(0),633(0),26.38
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000652,오성중학교,3,사립,주간,10,10,10,0,0,30(0),919(0),30.63
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000654,입석중학교,3,공립,주간,4,4,4,1,0,13(1),225(5),17.31
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000655,정화중학교,3,사립,주간,11,11,11,0,0,33(0),1103(0),33.42
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030000656,지산중학교,3,공립,주간,7,7,7,1,0,22(1),478(6),21.73
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030000657,청구중학교,3,사립,주간,8,8,9,0,0,25(0),555(0),22.2
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000826,경명여자중학교,3,사립,주간,7,7,7,0,0,21(0),616(0),29.33
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000829,경상여자중학교,3,사립,주간,3,3,4,0,0,10(0),161(0),16.1
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000830,경운중학교,3,공립,주간,7,7,7,0,0,21(0),507(0),24.14
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000831,경일중학교,3,공립,주간,3,4,4,1,0,12(1),204(5),17
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000835,관음중학교,3,공립,주간,6,7,8,1,0,22(1),405(3),18.41
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000836,관천중학교,3,공립,주간,8,8,8,1,0,25(1),505(2),20.2
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000837,교동중학교,3,공립,주간,3,3,3,1,0,10(1),143(6),14.3
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000839,구암중학교,3,공립,주간,10,10,10,2,0,32(2),698(8),21.81
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000841,대구북중학교,3,공립,주간,4,4,5,1,0,14(1),248(5),17.71
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000844,대구일중학교,3,공립,주간,12,11,11,2,0,36(2),940(9),26.11
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000845,동평중학교,3,공립,주간,11,11,11,0,0,33(0),1040(0),31.52
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000847,복현중학교,3,공립,주간,6,6,7,1,0,20(1),311(1),15.55
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000849,산격중학교,3,공립,주간,4,4,4,2,0,14(2),249(7),17.79
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000851,성광중학교,3,사립,주간,10,10,10,0,0,30(0),843(0),28.1
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000853,성화중학교,3,사립,주간,10,10,10,0,0,30(0),774(0),25.8
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000854,운암중학교,3,공립,주간,10,10,10,1,0,31(1),651(5),21
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000855,서남중학교,3,공립,주간,3,4,4,0,0,11(0),225(0),20.45
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000856,중리중학교,3,공립,주간,7,6,6,1,0,20(1),529(3),26.45
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000857,칠곡중학교,3,공립,주간,6,6,6,1,0,19(1),361(2),19
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000858,침산중학교,3,공립,주간,10,9,8,1,0,28(1),661(6),23.61
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000859,팔달중학교,3,공립,주간,4,4,3,1,0,12(1),183(2),15.25
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000860,대평중학교,3,공립,주간,3,3,3,1,0,10(1),174(6),17.4
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030000861,평리중학교,3,공립,주간,5,5,5,2,0,17(2),377(12),22.18
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030000862,학남중학교,3,공립,주간,10,10,10,1,0,31(1),765(3),24.68
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030001656,고산중학교,3,공립,주간,10,10,10,1,0,31(1),801(5),25.84
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030001657,성곡중학교,3,공립,주간,6,7,7,1,0,21(1),450(6),21.43
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030001678,북동중학교,3,공립,주간,5,5,5,1,0,16(1),312(4),19.5
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030001679,서재중학교,3,공립,주간,7,7,8,1,0,23(1),439(4),19.09
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030001687,강동중학교,3,공립,주간,11,11,11,1,0,34(1),951(5),27.97
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030001688,서변중학교,3,공립,주간,5,5,5,1,0,16(1),290(4),18.13
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030001689,강북중학교,3,공립,주간,12,12,12,0,0,36(0),1126(0),31.28
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030001690,동변중학교,3,공립,주간,5,6,6,0,0,17(0),368(0),21.65
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030001712,천내중학교,3,공립,주간,4,4,4,1,0,13(1),262(6),20.15
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,S030001714,노변중학교,3,공립,주간,7,7,7,1,0,22(1),476(1),21.64
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030001741,대진중학교,3,공립,주간,10,10,10,2,0,32(2),759(8),23.72
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030001810,월서중학교,3,공립,주간,12,12,12,1,0,37(1),1189(2),32.14
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030001822,매천중학교,3,공립,주간,10,10,10,3,0,33(3),671(16),20.33
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030001823,왕선중학교,3,공립,주간,11,11,11,0,0,33(0),1039(0),31.48
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030001829,율원중학교,3,공립,주간,9,9,9,1,0,28(1),625(5),22.32
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030001852,조암중학교,3,공립,주간,12,10,10,0,0,32(0),1058(0),33.06
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030001863,새론중학교,3,공립,주간,10,10,10,1,0,31(1),825(3),26.61
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030001911,월암중학교,3,공립,주간,8,8,8,1,0,25(1),801(1),32.04
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030002010,대구체육중학교,3,공립,주간,1,1,1,0,0,3(0),74(0),24.67
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,S030002054,새본리중학교,3,공립,주간,6,6,6,2,0,20(2),425(9),21.25
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,S030002073,사수중학교,3,공립,주간,5,5,4,0,0,14(0),300(0),21.43
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030002074,유가중학교,3,공립,주간,9,8,8,1,0,26(1),596(2),22.92
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,S030002091,신아중학교,3,공립,주간,5,5,5,2,0,17(2),266(11),15.65
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030002106,한울안중학교,3,사립,주간,1,1,1,0,0,3(0),39(0),13
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,S030002111,서동중학교,3,공립,주간,7,8,8,1,0,24(1),488(6),20.33
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,S030002112,서대구중학교,3,공립,주간,5,5,5,1,0,16(1),328(1),20.5
대구광역시교육청,대구광역시남부교육지원청,대구광역시 남구,S030002006,경상중학교부설방송통신중학교,25,공립,주간,5,5,5,0,0,15(0),375(0),25
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000317,강남중학교,3,공립,주간,2,2,2,1,0,7(1),131(4),18.71
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000318,강서중학교,3,공립,주간,1,1,1,1,0,4(1),36(3),9
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000320,강화여자중학교,3,공립,주간,6,6,6,1,0,19(1),490(4),25.79
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000321,강화중학교,3,공립,주간,6,6,6,2,0,20(2),475(7),23.75
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000322,교동중학교,3,공립,주간,1,1,1,1,0,4(1),30(2),7.5
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000323,동광중학교,3,사립,주간,1,1,1,0,0,3(0),66(0),22
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000325,삼산승영중학교,3,사립,주간,1,1,1,0,0,3(0),73(0),24.33
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000326,서도중학교,3,공립,주간,1,1,1,0,0,3(0),7(0),2.33
인천광역시교육청,인천광역시강화교육지원청,인천광역시 강화군,S040000329,심도중학교,3,공립,주간,1,1,1,0,0,3(0),25(0),8.33
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000412,관교여자중학교,3,공립,주간,9,9,9,1,0,28(1),641(5),22.89
인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,S040000413,관교중학교,3,공립,주간,9,9,9,1,0,28(1),820(15),29.29
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000414,광성중학교,3,사립,주간,6,6,6,0,0,18(0),449(0),24.94
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000416,남인천여자중학교,3,공립,주간,8,8,8,0,0,24(0),686(0),28.58
인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,S040000417,대청중학교,3,공립,주간,1,1,1,1,0,4(1),12(1),3
인천광역시교육청,인천광역시남부교육지원청,인천광역시 동구,S040000419,인천재능중학교,3,사립,주간,5,5,5,0,0,15(0),329(0),21.93
인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,S040000420,덕적중학교,3,공립,주간,1,1,0,0,0,2(0),6(0),3
인천광역시교육청,인천광역시남부교육지원청,인천광역시 동구,S040000421,동산중학교,3,사립,주간,7,7,7,0,0,21(0),503(0),23.95
인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,S040000422,백령중학교,3,공립,주간,2,2,2,1,0,7(1),86(2),12.29
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000424,선인중학교,3,공립,주간,5,5,4,1,0,15(1),259(3),17.27
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000425,선화여자중학교,3,공립,주간,6,5,6,1,0,18(1),411(3),22.83
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000426,송도중학교,3,사립,주간,6,5,6,0,0,17(0),272(0),16
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000427,신흥여자중학교,3,공립,주간,6,6,6,1,0,19(1),387(5),20.37
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000428,신흥중학교,3,공립,주간,6,5,4,2,0,17(2),329(12),19.35
인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,S040000429,연평중학교,3,공립,주간,1,1,1,0,0,3(0),34(0),11.33
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000430,영종중학교,3,공립,주간,11,7,13,1,0,32(1),807(7),25.22
인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,S040000431,영흥중학교,3,공립,주간,2,2,2,1,0,7(1),115(2),16.43
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000432,용유중학교,3,공립,주간,1,1,1,1,0,4(1),43(1),10.75
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000433,용현여자중학교,3,공립,주간,8,8,8,1,0,25(1),706(6),28.24
인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,S040000434,용현중학교,3,공립,주간,8,8,8,1,0,25(1),704(10),28.16
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000435,인성여자중학교,3,사립,주간,4,4,4,0,0,12(0),285(0),23.75
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040000436,인천공항중학교,3,공립,주간,11,12,11,1,0,35(1),1005(5),28.71
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000437,인천남중학교,3,공립,주간,6,6,6,2,0,20(2),412(9),20.6
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000439,박문중학교,3,사립,주간,8,8,8,1,0,25(1),802(5),32.08
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000440,인하대학교사범대학부속중학교,3,사립,주간,9,9,9,0,0,27(0),782(0),28.96
인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,S040000441,인화여자중학교,3,공립,주간,9,9,10,1,0,29(1),842(6),29.03
인천광역시교육청,인천광역시남부교육지원청,인천광역시 남구,S040000442,제물포여자중학교,3,공립,주간,6,6,7,1,0,20(1),413(9),20.65
인천광역시교육청,인천광역시남부교육지원청,인천광역시 동구,S040000444,화도진중학교,3,공립,주간,6,5,5,2,0,18(2),341(11),18.94
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000615,간석여자중학교,3,공립,주간,5,5,5,1,0,16(1),336(7),21
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000616,구월여자중학교,3,공립,주간,8,8,8,1,0,25(1),622(8),24.88
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000617,구월중학교,3,공립,주간,10,11,11,1,0,33(1),994(4),30.12
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000618,남동중학교,3,공립,주간,9,9,9,1,0,28(1),669(6),23.89
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000619,논곡중학교,3,공립,주간,8,6,7,1,0,22(1),457(6),20.77
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000620,동인천중학교,3,공립,주간,7,6,6,1,0,20(1),498(6),24.9
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000621,만성중학교,3,공립,주간,8,8,8,1,0,25(1),489(6),19.56
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000622,만수북중학교,3,공립,주간,6,7,6,1,0,20(1),543(7),27.15
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000623,만수여자중학교,3,공립,주간,9,9,9,1,0,28(1),637(5),22.75
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000624,만수중학교,3,공립,주간,5,4,5,1,0,15(1),268(3),17.87
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000625,만월중학교,3,공립,주간,10,9,9,1,0,29(1),815(5),28.1
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000626,상인천여자중학교,3,공립,주간,7,7,7,0,0,21(0),526(0),25.05
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000627,상인천중학교,3,공립,주간,7,7,7,1,0,22(1),587(3),26.68
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000628,선학중학교,3,공립,주간,5,7,5,1,0,18(1),397(9),22.06
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040000629,숭덕여자중학교,3,사립,주간,4,4,4,0,0,12(0),395(0),32.92
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000630,연성중학교,3,공립,주간,9,9,9,1,0,28(1),866(3),30.93
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000631,연수중학교,3,공립,주간,6,5,5,2,0,18(2),394(6),21.89
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000632,연화중학교,3,공립,주간,7,7,7,1,0,22(1),603(2),27.41
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000633,인송중학교,3,공립,주간,7,7,6,1,0,21(1),590(9),28.1
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000634,인천여자중학교,3,공립,주간,6,6,6,1,0,19(1),437(4),23
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000635,옥련중학교,3,공립,주간,7,7,6,0,0,20(0),556(0),27.8
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000636,인천중학교,3,공립,주간,6,6,6,0,0,18(0),402(0),22.33
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000637,청량중학교,3,공립,주간,9,9,9,1,0,28(1),855(3),30.54
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040000638,청학중학교,3,공립,주간,5,4,5,1,0,15(1),291(1),19.4
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000757,가정여자중학교,3,공립,주간,4,4,4,0,0,12(0),247(0),20.58
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000758,인천가좌여자중학교,3,공립,주간,6,5,6,1,0,18(1),371(7),20.61
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000759,갈산중학교,3,공립,주간,8,8,8,1,0,25(1),448(5),17.92
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000760,검단중학교,3,공립,주간,10,10,8,1,0,29(1),890(4),30.69
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000761,검암중학교,3,공립,주간,5,6,6,1,0,18(1),470(4),26.11
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000762,계산여자중학교,3,공립,주간,7,6,6,0,0,19(0),512(0),26.95
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000763,계산중학교,3,공립,주간,7,7,7,0,0,21(0),556(0),26.48
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000764,계양중학교,3,공립,주간,6,6,4,0,0,16(0),460(0),28.75
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000765,구산중학교,3,공립,주간,11,10,9,1,0,31(1),993(6),32.03
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000767,동암중학교,3,공립,주간,5,5,5,1,0,16(1),281(5),17.56
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000768,동인천여자중학교,3,공립,주간,5,5,4,1,0,15(1),348(6),23.2
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000769,명현중학교,3,공립,주간,8,8,8,2,0,26(2),530(12),20.38
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000770,백석중학교,3,공립,주간,5,5,4,1,0,15(1),338(4),22.53
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000771,부광중학교,3,공립,주간,7,7,8,1,0,23(1),615(4),26.74
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000772,부원여자중학교,3,공립,주간,10,10,10,1,0,31(1),968(5),31.23
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000773,부원중학교,3,공립,주간,10,9,9,1,0,29(1),907(8),31.28
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000774,부일여자중학교,3,공립,주간,5,4,5,1,0,15(1),275(4),18.33
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000775,부일중학교,3,공립,주간,8,8,8,2,0,26(2),509(12),19.58
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000776,부평동중학교,3,공립,주간,5,6,6,1,0,18(1),367(7),20.39
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000777,부평서여자중학교,3,공립,주간,7,7,7,1,0,22(1),464(4),21.09
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000778,부평서중학교,3,공립,주간,5,5,5,1,0,16(1),319(4),19.94
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000779,부평여자중학교,3,공립,주간,6,7,7,1,0,21(1),509(6),24.24
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000780,부평중학교,3,공립,주간,5,5,5,1,0,16(1),331(8),20.69
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000781,부흥중학교,3,공립,주간,6,6,6,1,0,19(1),373(6),19.63
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000782,북인천여자중학교,3,공립,주간,6,6,6,1,0,19(1),435(3),22.89
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000783,북인천중학교,3,공립,주간,4,5,5,1,0,15(1),284(3),18.93
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000784,불로중학교,3,공립,주간,10,10,10,1,0,31(1),776(7),25.03
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000785,산곡남중학교,3,공립,주간,9,9,9,2,0,29(2),873(7),30.1
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000786,산곡여자중학교,3,공립,주간,10,10,10,1,0,31(1),812(9),26.19
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000787,산곡중학교,3,공립,주간,6,5,5,2,0,18(2),398(9),22.11
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000788,서곶중학교,3,공립,주간,9,9,9,1,0,28(1),635(7),22.68
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000789,서운중학교,3,공립,주간,7,7,7,1,0,22(1),618(7),28.09
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000790,신현여자중학교,3,공립,주간,5,5,5,1,0,16(1),381(2),23.81
