시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,4학년,5학년,6학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090002513,태장초등학교,2,공립,4,4,5,5,4,6,1,0,29(1),799(8),27.55
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090002514,파장초등학교,2,공립,2,2,3,3,3,3,3,0,19(3),388(15),20.42
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090002515,한일초등학교,2,공립,3,3,3,3,3,3,0,0,18(0),455(0),25.28
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090002516,호매실초등학교,2,공립,3,3,3,3,3,3,2,0,20(2),480(8),24
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090002517,화서초등학교,2,공립,3,3,3,2,3,3,2,0,19(2),438(9),23.05
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090002518,화양초등학교,2,공립,4,5,4,4,4,4,1,0,26(1),618(6),23.77
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090002519,화홍초등학교,2,공립,5,6,5,5,6,5,1,0,33(1),891(7),27
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090002520,황곡초등학교,2,공립,5,5,5,5,5,5,2,0,32(2),811(12),25.34
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090002521,효동초등학교,2,공립,2,3,2,2,3,2,0,0,14(0),316(0),22.57
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090002522,효성초등학교,2,공립,3,3,3,3,3,4,2,0,21(2),454(8),21.62
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090002523,효원초등학교,2,공립,2,2,2,2,2,3,0,0,13(0),311(0),23.92
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090002524,효정초등학교,2,공립,2,2,2,2,2,2,0,0,12(0),307(0),25.58
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090002525,효천초등학교,2,공립,3,4,4,4,5,5,1,0,26(1),653(2),25.12
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002715,각골초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),436(7),22.95
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002716,검바위초등학교,2,공립,2,3,2,3,3,3,1,0,17(1),381(2),22.41
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002717,경수초등학교,2,공립,1,1,2,2,2,2,0,0,10(0),188(0),18.8
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002718,경일초등학교,2,공립,3,4,3,3,3,3,1,0,20(1),495(4),24.75
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002719,계수초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),87(3),12.43
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002720,고잔초등학교,2,공립,4,3,4,5,3,5,1,0,25(1),637(7),25.48
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002721,관산초등학교,2,공립,8,6,6,5,6,6,3,1,41(4),982(20),23.95
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002722,군서초등학교,2,공립,5,5,7,4,4,4,2,0,31(2),608(12),19.61
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002723,군자초등학교,2,공립,4,6,6,5,5,6,2,0,34(2),795(12),23.38
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002724,금모래초등학교,2,공립,5,5,5,5,4,5,1,0,30(1),809(2),26.97
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002725,냉정초등학교,2,공립,3,4,5,4,4,5,2,0,27(2),665(13),24.63
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002726,능길초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),75(6),10.71
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002727,대남초등학교,2,공립,1,1,1,1,1,1,1,2,9(3),79(15),8.78
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002728,대남초등학교풍도분교장,2,공립,0,0,0,0,0,1,0,0,1(0),1(0),1
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002729,대동초등학교,2,공립,1,1,1,1,0,1,0,0,5(0),36(0),7.2
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002730,대부초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),93(0),15.5
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002731,대야초등학교,2,공립,3,2,3,3,3,3,1,0,18(1),385(5),21.39
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002732,덕성초등학교,2,공립,2,3,3,3,3,3,0,0,17(0),402(0),23.65
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002733,도일초등학교,2,공립,3,3,3,3,4,3,2,1,22(3),501(16),22.77
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002734,도창초등학교,2,공립,1,1,2,1,2,2,1,0,10(1),161(1),16.1
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002735,매화초등학교,2,공립,3,3,4,4,4,4,3,0,25(3),559(13),22.36
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002736,목감초등학교,2,공립,3,3,3,3,3,3,2,0,20(2),419(8),20.95
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002737,반월초등학교,2,공립,2,2,2,3,2,3,1,0,15(1),320(7),21.33
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002738,별망초등학교,2,공립,2,3,3,3,3,4,2,0,20(2),394(13),19.7
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002739,본오초등학교,2,공립,5,5,5,5,5,6,2,1,34(3),767(17),22.56
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002740,본원초등학교,2,공립,7,6,7,6,7,6,2,0,41(2),1081(14),26.37
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002741,삼일초등학교,2,공립,5,4,5,5,4,5,2,0,30(2),765(9),25.5
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002742,상록초등학교,2,공립,5,5,6,6,6,5,1,0,34(1),869(7),25.56
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002743,서촌초등학교,2,공립,3,5,4,3,4,5,2,0,26(2),592(9),22.77
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002744,서해초등학교,2,공립,6,6,6,6,5,6,2,1,38(3),967(10),25.45
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002745,석호초등학교,2,공립,5,5,5,6,5,5,2,0,33(2),858(8),26
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002746,선부초등학교,2,공립,5,5,5,5,5,6,2,0,33(2),845(12),25.61
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002747,선일초등학교,2,공립,2,3,3,3,3,4,2,0,20(2),394(7),19.7
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002749,성안초등학교,2,공립,4,4,4,4,4,5,1,0,26(1),634(5),24.38
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002750,성포초등학교,2,공립,3,3,4,3,3,3,1,0,20(1),499(5),24.95
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002751,소래초등학교,2,공립,2,2,3,3,2,3,2,0,17(2),377(8),22.18
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002752,송운초등학교,2,공립,5,5,4,5,5,6,2,0,32(2),864(7),27
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002753,송호초등학교,2,공립,4,5,5,5,5,6,2,1,33(3),773(13),23.42
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002755,슬기초등학교,2,공립,3,4,4,4,5,4,0,1,25(1),609(3),24.36
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002756,시곡초등학교,2,공립,4,4,5,5,4,5,1,0,28(1),721(7),25.75
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002757,시랑초등학교,2,공립,3,3,3,3,2,3,1,0,18(1),378(1),21
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002758,시화초등학교,2,공립,3,3,2,2,3,3,2,1,19(3),346(14),18.21
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002759,시흥매화초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),444(5),23.37
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002760,시흥신일초등학교,2,공립,4,4,4,4,5,5,2,0,28(2),692(11),24.71
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002761,시흥은행초등학교,2,공립,4,4,4,4,5,5,1,0,27(1),742(3),27.48
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002762,시흥초등학교,2,공립,4,5,5,5,5,5,2,0,31(2),731(10),23.58
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002764,신천초등학교,2,공립,2,2,2,2,3,3,2,0,16(2),331(10),20.69
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002765,안산광덕초등학교,2,공립,3,3,3,4,3,3,1,0,20(1),486(6),24.3
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002766,안산부곡초등학교,2,공립,5,6,5,5,4,5,3,0,33(3),826(17),25.03
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002767,안산서초등학교,2,공립,4,4,5,5,5,4,1,0,28(1),657(6),23.46
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002768,안산석수초등학교,2,공립,6,6,5,5,4,4,2,0,32(2),801(13),25.03
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002769,안산양지초등학교,2,공립,7,7,8,7,7,7,1,0,44(1),1140(3),25.91
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002770,안산원곡초등학교,2,공립,3,4,3,6,4,5,1,0,26(1),461(6),17.73
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002771,안산중앙초등학교,2,공립,4,5,4,3,4,5,2,0,27(2),627(12),23.22
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002772,안산초등학교,2,공립,2,3,3,3,3,4,1,0,19(1),425(4),22.37
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002773,안산화정초등학교,2,공립,6,7,7,7,7,7,3,0,44(3),1086(21),24.68
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002774,연성초등학교,2,공립,2,2,2,3,3,3,1,0,16(1),405(5),25.31
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002775,옥터초등학교,2,공립,2,3,2,2,3,2,1,0,15(1),313(5),20.87
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002776,와동초등학교,2,공립,5,5,4,4,4,5,2,0,29(2),721(17),24.86
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002778,원일초등학교,2,공립,3,3,2,3,3,3,0,0,17(0),440(0),25.88
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002779,은계초등학교,2,공립,5,6,5,5,4,5,1,1,32(2),822(9),25.69
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002780,이호초등학교,2,공립,6,5,5,5,5,5,2,1,34(3),849(16),24.97
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002781,장곡초등학교,2,공립,4,5,5,7,6,6,1,0,34(1),923(4),27.15
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002782,정왕초등학교,2,공립,7,7,6,7,6,6,2,1,42(3),1077(15),25.64
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002783,정재초등학교,2,공립,2,3,3,2,2,2,2,0,16(2),328(11),20.5
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002784,정지초등학교,2,공립,2,2,2,3,3,2,1,0,15(1),342(5),22.8
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002786,진말초등학교,2,공립,3,3,3,4,3,4,1,0,21(1),509(3),24.24
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002787,초당초등학교,2,공립,6,8,7,8,7,7,2,0,45(2),1240(18),27.56
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002788,초지초등학교,2,공립,5,5,5,5,4,5,2,0,31(2),746(10),24.06
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002789,포리초등학교,2,공립,2,1,2,2,2,2,1,0,12(1),237(3),19.75
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002790,하중초등학교,2,공립,3,4,3,4,4,5,2,0,25(2),535(10),21.4
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002791,함현초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),463(3),24.37
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002792,호동초등학교,2,공립,8,8,8,8,8,8,1,0,49(1),1349(5),27.53
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002793,화랑초등학교,2,공립,5,5,5,5,5,6,3,0,34(3),816(21),24
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002927,개산초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),95(2),13.57
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002928,개정초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),71(2),10.14
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002929,고삼초등학교,2,공립,1,1,0,1,1,1,1,0,6(1),34(2),5.67
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002931,공도초등학교,2,공립,9,10,9,8,7,9,2,0,54(2),1422(12),26.33
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002933,광덕초등학교,2,공립,2,2,2,1,1,3,1,0,12(1),177(7),14.75
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002934,광선초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),55(0),9.17
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002935,금광초등학교,2,공립,2,1,2,2,2,2,1,0,12(1),196(3),16.33
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002936,금광초등학교조령분교장,2,공립,1,0,1,1,1,1,0,0,5(0),19(0),3.8
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002937,내혜홀초등학교,2,공립,3,3,5,4,4,4,2,0,25(2),560(13),22.4
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002938,대덕초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),132(2),18.86
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002940,동신초등학교,2,공립,2,1,1,1,1,1,1,0,8(1),125(2),15.63
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002941,마전초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),67(2),9.57
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002942,명덕초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),104(0),17.33
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002943,문기초등학교,2,공립,4,4,4,4,3,3,1,0,23(1),541(8),23.52
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002944,미곡초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),46(0),7.67
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002945,미양초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),76(5),10.86
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002946,방초초등학교,2,공립,0,1,1,1,1,1,0,0,5(0),35(0),7
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002947,백성초등학교,2,공립,6,6,5,5,5,4,2,0,33(2),777(13),23.55
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002948,보개초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),39(3),5.57
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002949,보체초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),63(5),9
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002950,비룡초등학교,2,공립,7,8,8,8,8,9,1,0,49(1),1246(3),25.43
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002951,산평초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),47(3),6.71
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002952,삼죽초등학교,2,공립,1,2,2,1,2,1,1,0,10(1),61(1),6.1
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002953,서삼초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),25(2),3.57
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002954,서운초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),54(0),9
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002956,안성초등학교,2,공립,4,5,5,5,5,6,2,2,34(4),782(15),23
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002957,양성초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),69(4),9.86
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002959,양진초등학교,2,공립,6,6,6,6,6,6,2,0,38(2),921(12),24.24
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002960,용머리초등학교,2,공립,4,3,4,4,3,4,2,0,24(2),595(13),24.79
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002961,원곡초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),118(4),16.86
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002963,일죽초등학교,2,공립,1,2,2,1,2,1,1,0,10(1),167(3),16.7
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002967,죽산초등학교,2,공립,1,2,1,1,2,2,1,0,10(1),169(4),16.9
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002968,죽화초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),43(0),7.17
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002969,현매초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),58(2),8.29
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090003042,과천초등학교,2,공립,4,4,4,4,4,4,1,0,25(1),578(5),23.12
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090003043,관문초등학교,2,공립,2,3,2,2,2,4,1,0,16(1),359(5),22.44
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003044,관양초등학교,2,공립,5,5,4,5,4,5,2,0,30(2),713(11),23.77
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003045,귀인초등학교,2,공립,7,8,9,10,10,11,0,0,55(0),1705(0),31
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003046,달안초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),233(6),17.92
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003047,덕천초등학교,2,공립,7,7,6,6,4,5,1,0,36(1),865(5),24.03
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003049,동안초등학교,2,공립,3,3,4,3,3,4,0,0,20(0),538(0),26.9
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003050,만안초등학교,2,공립,3,4,4,4,4,4,2,1,26(3),615(14),23.65
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003051,명학초등학교,2,공립,3,3,2,3,3,3,1,0,18(1),371(4),20.61
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090003052,문원초등학교,2,공립,8,7,7,8,8,7,0,0,45(0),1307(0),29.04
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003053,민백초등학교,2,공립,4,4,5,4,5,5,1,0,28(1),746(5),26.64
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003054,박달초등학교,2,공립,6,6,6,7,5,6,1,0,37(1),993(5),26.84
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003055,벌말초등학교,2,공립,6,7,7,7,6,6,1,0,40(1),978(4),24.45
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003056,범계초등학교,2,공립,4,4,5,5,5,6,1,0,30(1),834(3),27.8
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003057,부림초등학교,2,공립,6,6,6,6,5,5,2,0,36(2),909(8),25.25
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003060,비산초등학교,2,공립,3,3,4,3,4,4,1,0,22(1),547(1),24.86
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003061,삼봉초등학교,2,공립,5,5,4,4,4,5,2,0,29(2),694(11),23.93
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003062,삼성초등학교,2,공립,6,7,6,6,6,7,2,0,40(2),1001(8),25.03
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003063,석수초등학교,2,공립,4,4,4,4,4,5,1,0,26(1),691(6),26.58
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003065,신안초등학교,2,공립,4,3,5,4,4,4,1,0,25(1),604(5),24.16
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003066,안양관악초등학교,2,공립,2,3,2,2,2,2,1,0,14(1),295(5),21.07
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003067,안양남초등학교,2,공립,3,3,4,4,4,5,1,0,24(1),631(4),26.29
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003068,안양덕현초등학교,2,공립,4,3,3,3,3,3,1,0,20(1),468(4),23.4
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003069,안양동초등학교,2,공립,3,3,3,3,4,3,1,0,20(1),465(4),23.25
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003070,안양부안초등학교,2,공립,3,4,5,4,4,5,1,0,26(1),670(5),25.77
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003071,안양부흥초등학교,2,공립,6,6,6,7,7,7,1,0,40(1),1075(5),26.88
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003072,안양서초등학교,2,공립,3,5,4,5,4,5,2,0,28(2),616(9),22
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003073,안양신기초등학교,2,공립,4,4,5,4,4,5,1,0,27(1),655(4),24.26
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003074,안양양지초등학교,2,공립,3,3,3,2,2,2,1,0,16(1),365(4),22.81
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003075,안양중앙초등학교,2,공립,4,4,4,3,3,4,1,0,23(1),568(1),24.7
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003076,안양초등학교,2,공립,5,6,5,5,6,6,3,0,36(3),877(17),24.36
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003077,안일초등학교,2,공립,5,4,4,4,4,4,1,0,26(1),626(4),24.08
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003079,연현초등학교,2,공립,4,5,4,4,4,4,1,0,26(1),608(3),23.38
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003080,인덕원초등학교,2,공립,3,3,3,2,2,3,2,0,18(2),392(9),21.78
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090003082,청계초등학교,2,공립,4,5,4,3,4,5,2,0,27(2),638(11),23.63
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003083,평촌초등학교,2,공립,6,7,7,8,8,8,1,0,45(1),1258(3),27.96
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003084,호계초등학교,2,공립,3,4,3,4,3,4,1,0,22(1),519(6),23.59
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003085,호성초등학교,2,공립,7,7,6,7,7,7,2,0,43(2),1066(11),24.79
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003086,호원초등학교,2,공립,2,3,3,2,2,2,2,0,16(2),295(7),18.44
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003088,희성초등학교,2,공립,2,2,3,3,2,3,0,0,15(0),328(0),21.87
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003216,강상초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),457(5),24.05
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003217,강하초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),97(0),16.17
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003218,개군초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),127(1),18.14
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003220,곡수초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),48(1),6.86
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003223,다문초등학교,2,공립,4,4,4,4,3,3,1,0,23(1),577(7),25.09
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003230,대아초등학교,2,공립,1,1,1,1,2,1,0,0,7(0),132(0),18.86
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003240,서종초등학교,2,공립,2,2,3,3,2,2,0,0,14(0),334(0),23.86
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003244,세월초등학교,2,공립,1,1,1,1,1,1,1,1,8(2),85(7),10.63
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003245,수입초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),69(2),9.86
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003247,양동초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),88(2),12.57
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003248,양동초등학교고송분교장,2,공립,0,1,0,1,1,0,1,0,4(1),14(2),3.5
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003251,양서초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),74(2),10.57
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003252,양수초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),260(2),20
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003253,양평단월초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),81(2),11.57
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003255,양평동초등학교,2,공립,4,4,4,3,3,3,1,0,22(1),550(6),25
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003257,양평초등학교,2,공립,7,6,6,7,7,8,2,0,43(2),1088(10),25.3
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003259,옥천초등학교,2,공립,2,3,3,3,3,3,1,0,18(1),342(7),19
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003261,용문초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),64(3),9.14
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003262,원덕초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),68(4),9.71
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003267,조현초등학교,2,공립,2,2,2,2,2,2,2,0,14(2),265(7),18.93
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003268,지평초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),131(2),18.71
경기도교육청,경기도양평교육지원청,경기도 양평군,S090003270,청운초등학교,2,공립,1,1,1,1,1,1,0,1,7(1),68(4),9.71
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003326,가남초등학교,2,공립,3,4,4,4,4,3,1,0,23(1),574(4),24.96
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003328,강천초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),84(3),12
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003333,금당초등학교,2,공립,1,0,0,1,1,1,1,0,5(1),27(3),5.4
경기도교육청,경기도여주교육지원청,경기도 여주시,S090003335,능북초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),37(3),5.29
