시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,주야간,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
대구광역시교육청,대구광역시교육청,대구광역시 중구,S030000248,경북공업고등학교,4,사립,주간,11,11,11,0,0,33(0),782(0),23.7
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000249,경북기계공업고등학교,4,공립,주간,15,15,15,0,0,45(0),879(0),19.53
대구광역시교육청,대구광역시교육청,대구광역시 중구,S030000252,경북여자고등학교,4,공립,주간,10,11,11,4,0,36(4),914(34),25.39
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000255,경북여자상업고등학교,4,사립,주간,8,8,8,0,0,24(0),555(0),23.13
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000256,경북예술고등학교,4,사립,주간,11,11,11,0,0,33(0),1297(0),39.3
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000257,경상고등학교,4,사립,주간,10,11,11,0,0,32(0),718(0),22.44
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000258,경상공업고등학교,4,사립,주간,16,16,16,0,0,48(0),1113(0),23.19
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000260,경상여자고등학교,4,사립,주간,11,12,12,0,0,35(0),686(0),19.6
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000262,경신고등학교,4,사립,주간,9,9,9,0,0,27(0),642(0),23.78
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000265,경원고등학교,4,사립,주간,14,14,14,0,0,42(0),992(0),23.62
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000266,경일여자고등학교,4,사립,주간,8,3,5,0,0,16(0),370(0),23.13
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000268,경화여자고등학교,4,사립,주간,9,9,9,0,0,27(0),601(0),22.26
대구광역시교육청,대구광역시교육청,대구광역시 서구,S030000271,계성고등학교,4,사립,주간,8,8,9,0,0,25(0),666(0),26.64
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000274,대구보건고등학교,4,사립,주간,13,13,13,0,0,39(0),885(0),22.69
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000275,구암고등학교,4,공립,주간,9,9,9,1,0,28(1),790(8),28.21
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000277,능인고등학교,4,사립,주간,13,14,14,0,0,41(0),1001(0),24.41
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000278,다사고등학교,4,공립,주간,5,5,5,2,0,17(2),379(10),22.29
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000280,달서고등학교,4,사립,주간,6,6,6,0,0,18(0),418(0),23.22
대구광역시교육청,대구광역시교육청,대구광역시 서구,S030000281,달성고등학교,4,공립,주간,12,13,13,2,0,40(2),1023(8),25.58
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000282,대구소프트웨어마이스터고등학교,4,공립,주간,3,3,3,0,0,9(0),179(0),19.89
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000283,대건고등학교,4,사립,주간,9,10,9,0,0,28(0),852(0),30.43
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000284,대구고등학교,4,공립,주간,9,10,10,3,0,32(3),748(21),23.38
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000286,대구공업고등학교,4,공립,주간,15,14,14,3,0,46(3),1024(18),22.26
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000288,대구과학고등학교,4,공립,주간,6,6,6,0,0,18(0),284(0),15.78
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000289,대구남산고등학교,4,사립,주간,12,12,12,0,0,36(0),876(0),24.33
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000291,대구달서공업고등학교,4,공립,주간,11,11,12,0,0,34(0),631(0),18.56
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000292,대구일마이스터고등학교,4,공립,주간,6,6,6,0,0,18(0),339(0),18.83
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000293,대구동부고등학교,4,사립,주간,9,10,10,0,0,29(0),765(0),26.38
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000295,대구상원고등학교,4,공립,주간,11,12,12,3,0,38(3),996(26),26.21
대구광역시교육청,대구광역시교육청,대구광역시 서구,S030000296,대구서부고등학교,4,공립,주간,9,10,10,3,0,32(3),684(24),21.38
대구광역시교육청,대구광역시교육청,대구광역시 서구,S030000297,대구과학기술고등학교,4,공립,주간,12,12,12,3,0,39(3),653(16),16.74
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000299,대구여자상업고등학교,4,사립,주간,10,10,10,0,0,30(0),694(0),23.13
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000300,대구여자고등학교,4,공립,주간,12,13,13,2,0,40(2),1016(15),25.4
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000302,대구외국어고등학교,4,공립,주간,6,6,6,0,0,18(0),409(0),22.72
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000303,대구농업마이스터고등학교,4,공립,주간,6,6,6,3,0,21(3),345(17),16.43
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000304,대구전자공업고등학교,4,공립,주간,10,10,10,3,0,33(3),711(17),21.55
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000305,대구관광고등학교,4,사립,주간,12,12,12,0,0,36(0),786(0),21.83
대구광역시교육청,대구광역시교육청,대구광역시 서구,S030000306,대구제일고등학교,4,사립,주간,10,11,11,0,0,32(0),678(0),21.19
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000308,대구제일여자상업고등학교,4,공립,주간,9,9,9,0,0,27(0),634(0),23.48
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000309,대구혜화여자고등학교,4,사립,주간,12,13,13,0,0,38(0),843(0),22.18
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000310,대륜고등학교,4,사립,주간,13,14,14,0,0,41(0),1092(0),26.63
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000312,대중금속공업고등학교,4,사립,주간,5,5,5,0,0,15(0),345(0),23
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000313,덕원고등학교,4,사립,주간,12,12,12,0,0,36(0),1030(0),28.61
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000314,대원고등학교,4,사립,주간,8,8,8,0,0,24(0),610(0),25.42
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000318,상서고등학교,4,사립,주간,15,15,15,0,0,45(0),1040(0),23.11
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000320,상인고등학교,4,공립,주간,8,8,8,2,0,26(2),649(12),24.96
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000321,성광고등학교,4,사립,주간,10,11,11,0,0,32(0),673(0),21.03
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000322,성서고등학교,4,공립,주간,10,11,11,0,0,32(0),770(0),24.06
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000325,성화여자고등학교,4,사립,주간,11,12,12,0,0,35(0),848(0),24.23
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000326,송현여자고등학교,4,사립,주간,11,11,11,0,0,33(0),803(0),24.33
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000327,시지고등학교,4,공립,주간,12,12,12,0,0,36(0),1028(0),28.56
대구광역시교육청,대구광역시교육청,대구광역시 중구,S030000329,신명고등학교,4,사립,주간,9,9,9,0,0,27(0),669(0),24.78
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000330,심인고등학교,4,사립,주간,5,6,7,0,0,18(0),387(0),21.5
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000331,영남고등학교,4,사립,주간,14,15,15,0,0,44(0),1205(0),27.39
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000332,영남공업고등학교,4,사립,주간,17,19,19,0,0,55(0),1142(0),20.76
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000333,영송여자고등학교,4,사립,주간,9,9,9,0,0,27(0),588(0),21.78
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000334,영신고등학교,4,사립,주간,11,11,11,0,0,33(0),727(0),22.03
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000335,영진고등학교,4,사립,주간,9,10,10,0,0,29(0),583(0),20.1
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000339,오성고등학교,4,사립,주간,9,9,9,0,0,27(0),587(0),21.74
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000340,와룡고등학교,4,공립,주간,8,9,9,3,0,29(3),588(17),20.28
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030000341,운암고등학교,4,공립,주간,9,9,9,0,0,27(0),774(0),28.67
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000342,원화여자고등학교,4,사립,주간,14,14,14,0,0,42(0),907(0),21.6
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000345,정동고등학교,4,사립,주간,8,9,9,0,0,26(0),517(0),19.88
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000346,정화여자고등학교,4,사립,주간,13,13,13,0,0,39(0),835(0),21.41
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000347,조일고등학교,4,사립,주간,8,8,8,0,0,24(0),463(0),19.29
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030000348,대구중앙고등학교,4,사립,주간,10,10,10,0,0,30(0),729(0),24.3
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030000350,청구고등학교,4,사립,주간,10,11,11,0,0,32(0),773(0),24.16
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000351,포산고등학교,4,공립,주간,4,4,4,0,0,12(0),278(0),23.17
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000356,현풍고등학교,4,사립,주간,6,6,6,0,0,18(0),424(0),23.56
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000358,협성고등학교,4,사립,주간,8,9,9,0,0,26(0),530(0),20.38
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030000360,화원고등학교,4,공립,주간,9,10,10,3,0,32(3),793(15),24.78
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030000362,효성여자고등학교,4,사립,주간,9,10,10,0,0,29(0),761(0),26.24
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030001658,대구체육고등학교,4,공립,주간,2,2,2,0,0,6(0),181(0),30.17
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030001659,대곡고등학교,4,공립,주간,9,10,10,1,0,30(1),808(2),26.93
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030001660,성산고등학교,4,공립,주간,9,10,10,0,0,29(0),681(0),23.48
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030001661,학남고등학교,4,공립,주간,9,10,10,3,0,32(3),843(16),26.34
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030001662,도원고등학교,4,공립,주간,8,9,9,1,0,27(1),632(5),23.41
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030001667,강동고등학교,4,공립,주간,8,9,9,4,0,30(4),750(32),25
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030001668,동문고등학교,4,공립,주간,10,11,11,4,0,36(4),784(29),21.78
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030001702,달구벌고등학교,4,사립,주간,2,2,2,0,0,6(0),109(0),18.17
대구광역시교육청,대구광역시교육청,대구광역시 수성구,S030001707,수성고등학교,4,공립,주간,10,11,11,1,0,33(1),766(5),23.21
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030001756,대진고등학교,4,공립,주간,9,10,10,2,0,31(2),731(12),23.58
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030001815,매천고등학교,4,공립,주간,8,9,9,2,0,28(2),703(15),25.11
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030001816,함지고등학교,4,공립,주간,8,9,9,3,0,29(3),686(20),23.66
대구광역시교육청,대구광역시교육청,대구광역시 달서구,S030001817,호산고등학교,4,공립,주간,9,10,10,1,0,30(1),677(7),22.57
대구광역시교육청,대구광역시교육청,대구광역시 북구,S030001851,칠성고등학교,4,공립,주간,6,6,6,3,0,21(3),431(17),20.52
대구광역시교육청,대구광역시교육청,대구광역시 동구,S030001936,대구일과학고등학교,4,공립,주간,4,4,4,0,0,12(0),206(0),17.17
대구광역시교육청,대구광역시교육청,대구광역시 달성군,S030002075,비슬고등학교,4,공립,주간,11,11,11,3,0,36(3),877(25),24.36
대구광역시교육청,대구광역시교육청,대구광역시 남구,S030000285,대구고등학교부설방송통신고등학교,11,공립,주간,7,8,7,0,0,22(0),543(0),24.68
인천광역시교육청,교육부,인천광역시 중구,S000003549,인천해사고등학교,4,국립,주간,6,6,6,0,0,18(0),345(0),19.17
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000181,가정고등학교,4,공립,주간,10,10,11,2,0,33(2),800(17),24.24
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000182,강남영상미디어고등학교,4,공립,주간,3,3,3,3,0,12(3),227(16),18.92
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000183,강화고등학교,4,공립,주간,6,6,6,1,0,19(1),453(2),23.84
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000184,강화여자고등학교,4,공립,주간,7,7,7,1,0,22(1),507(7),23.05
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000186,검단고등학교,4,공립,주간,10,10,10,1,0,31(1),774(6),24.97
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000187,인천보건고등학교,4,사립,주간,8,8,8,0,0,24(0),524(0),21.83
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040000188,계산고등학교,4,공립,주간,8,9,9,1,0,27(1),674(4),24.96
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040000189,계산공업고등학교,4,공립,주간,10,10,10,2,0,32(2),704(12),22
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040000190,계산여자고등학교,4,공립,주간,8,9,9,1,0,27(1),583(8),21.59
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040000191,계양고등학교,4,공립,주간,8,8,8,0,0,24(0),585(0),24.38
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000192,광성고등학교,4,사립,주간,8,9,8,0,0,25(0),540(0),21.6
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000194,교동고등학교,4,공립,주간,1,1,1,1,0,4(1),29(5),7.25
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000195,산마을고등학교,4,사립,주간,1,1,1,0,0,3(0),60(0),20
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000198,대인고등학교,4,사립,주간,12,12,12,0,0,36(0),1019(0),28.31
인천광역시교육청,인천광역시교육청,인천광역시 옹진군,S040000200,대청고등학교,4,공립,주간,1,1,1,0,0,3(0),15(0),5
인천광역시교육청,인천광역시교육청,인천광역시 동구,S040000201,인천재능고등학교,4,사립,주간,10,10,10,0,0,30(0),704(0),23.47
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000202,덕신고등학교,4,사립,주간,3,3,3,0,0,9(0),231(0),25.67
인천광역시교육청,인천광역시교육청,인천광역시 옹진군,S040000203,덕적고등학교,4,공립,주간,1,1,1,1,0,4(1),24(1),6
인천광역시교육청,인천광역시교육청,인천광역시 동구,S040000204,동산고등학교,4,사립,주간,8,8,8,1,0,25(1),506(7),20.24
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000205,동인천고등학교,4,공립,주간,9,9,9,2,0,29(2),700(15),24.14
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000207,명신여자고등학교,4,사립,주간,9,9,9,0,0,27(0),553(0),20.48
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000209,인천금융고등학교,4,사립,주간,9,9,9,0,0,27(0),619(0),22.93
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000210,문일여자고등학교,4,사립,주간,13,13,13,1,0,40(1),996(5),24.9
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000211,문학정보고등학교,4,공립,주간,9,8,10,1,0,28(1),484(1),17.29
인천광역시교육청,인천광역시교육청,인천광역시 옹진군,S040000212,백령고등학교,4,공립,주간,2,2,2,0,0,6(0),70(0),11.67
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000213,백석고등학교,4,공립,주간,12,12,11,2,0,37(2),1003(9),27.11
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000214,부개여자고등학교,4,공립,주간,8,10,10,1,0,29(1),574(4),19.79
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000215,부광고등학교,4,공립,주간,9,9,9,1,0,28(1),650(7),23.21
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000216,부광여자고등학교,4,공립,주간,8,8,8,1,0,25(1),554(2),22.16
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000217,부평고등학교,4,공립,주간,9,10,10,1,0,30(1),685(7),22.83
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000218,부평공업고등학교,4,공립,주간,10,10,10,2,0,32(2),705(13),22.03
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000219,인천세무고등학교,4,사립,주간,10,10,10,0,0,30(0),683(0),22.77
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000220,부평여자고등학교,4,공립,주간,9,9,9,3,0,30(3),629(17),20.97
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000221,인천미래생활고등학교,4,공립,주간,10,10,10,1,0,31(1),546(5),17.61
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000225,삼량고등학교,4,사립,주간,4,3,3,0,0,10(0),161(0),16.1
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000227,삼산고등학교,4,공립,주간,8,8,8,1,0,25(1),624(5),24.96
인천광역시교육청,인천광역시교육청,인천광역시 강화군,S040000228,서도고등학교,4,공립,주간,0,1,0,0,0,1(0),1(0),1
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040000229,서운고등학교,4,공립,주간,8,8,8,2,0,26(2),610(8),23.46
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000230,서인천고등학교,4,사립,주간,14,14,14,0,0,42(0),1208(0),28.76
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000231,석정여자고등학교,4,공립,주간,10,8,8,2,0,28(2),627(9),22.39
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000232,선인고등학교,4,공립,주간,7,8,8,2,0,25(2),479(14),19.16
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000233,인천비즈니스고등학교,4,공립,주간,9,9,7,0,0,25(0),448(0),17.92
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000235,세일고등학교,4,사립,주간,9,9,9,0,0,27(0),661(0),24.48
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000236,송도고등학교,4,사립,주간,12,12,12,0,0,36(0),900(0),25
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000237,숭덕여자고등학교,4,사립,주간,11,12,11,1,0,35(1),800(6),22.86
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000238,신명여자고등학교,4,사립,주간,11,11,11,1,0,34(1),783(7),23.03
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000239,연수고등학교,4,공립,주간,11,11,11,2,0,35(2),885(14),25.29
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000240,연수여자고등학교,4,공립,주간,11,10,10,1,0,32(1),863(4),26.97
인천광역시교육청,인천광역시교육청,인천광역시 옹진군,S040000242,연평고등학교,4,공립,주간,1,1,1,0,0,3(0),34(0),11.33
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000244,인천외국어고등학교,4,사립,주간,9,9,9,0,0,27(0),605(0),22.41
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000245,영종국제물류고등학교,4,공립,주간,3,3,3,0,0,9(0),212(0),23.56
인천광역시교육청,인천광역시교육청,인천광역시 동구,S040000248,영화국제관광고등학교,4,사립,주간,10,10,10,0,0,30(0),671(0),22.37
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000252,인천대중예술고등학교,4,공립,주간,8,6,6,0,0,20(0),199(0),9.95
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000253,도화기계공업고등학교,4,공립,주간,12,12,12,1,0,37(1),486(2),13.14
인천광역시교육청,인천광역시교육청,인천광역시 미추홀구,S040000254,인명여자고등학교,4,사립,주간,13,13,13,0,0,39(0),1012(0),25.95
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000255,인성여자고등학교,4,사립,주간,8,8,8,0,0,24(0),528(0),22
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000256,인일여자고등학교,4,공립,주간,9,10,9,1,0,29(1),636(3),21.93
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000257,인제고등학교,4,사립,주간,11,11,12,1,0,35(1),768(9),21.94
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000258,인천고등학교,4,공립,주간,12,12,12,0,0,36(0),860(0),23.89
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000259,인천공항고등학교,4,공립,주간,8,10,8,1,0,27(1),804(6),29.78
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000260,인천과학고등학교,4,공립,주간,4,4,4,0,0,12(0),211(0),17.58
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000261,인천기계공업고등학교,4,공립,주간,14,14,14,2,0,44(2),995(18),22.61
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000262,인천남고등학교,4,공립,주간,9,9,9,3,0,30(3),678(21),22.6
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000263,인천대건고등학교,4,사립,주간,10,10,11,0,0,31(0),798(0),25.74
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000264,인천디자인고등학교,4,공립,주간,10,10,10,2,0,32(2),716(15),22.38
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000265,박문여자고등학교,4,사립,주간,9,9,9,1,0,28(1),727(7),25.96
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000267,인천생활과학고등학교,4,공립,주간,8,8,8,2,0,26(2),600(15),23.08
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000269,인천여자고등학교,4,공립,주간,11,10,10,1,0,32(1),831(3),25.97
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000271,인천뷰티예술고등학교,4,공립,주간,8,8,8,1,0,25(1),539(11),21.56
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000273,인천여자상업고등학교,4,공립,주간,12,12,12,0,0,36(0),811(0),22.53
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040000275,인천예술고등학교,4,공립,주간,5,5,5,0,0,15(0),465(0),31
인천광역시교육청,인천광역시교육청,인천광역시 미추홀구,S040000276,인천전자마이스터고등학교,4,공립,주간,8,8,8,0,0,24(0),465(0),19.38
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000277,인천정보과학고등학교,4,공립,주간,12,12,12,3,0,39(3),746(16),19.13
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000279,인천중앙여자상업고등학교,4,사립,주간,8,8,8,0,0,24(0),564(0),23.5
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000280,인천체육고등학교,4,공립,주간,3,3,3,0,0,9(0),284(0),31.56
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000283,인천해양과학고등학교,4,공립,주간,10,10,6,1,0,27(1),530(2),19.63
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000284,인평자동차고등학교,4,사립,주간,6,6,6,0,0,18(0),419(0),23.28
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000285,인하대학교사범대학부속고등학교,4,사립,주간,9,9,9,0,0,27(0),641(0),23.74
인천광역시교육청,인천광역시교육청,인천광역시 미추홀구,S040000286,인항고등학교,4,사립,주간,8,8,8,0,0,24(0),561(0),23.38
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000287,인화여자고등학교,4,공립,주간,8,8,8,3,0,27(3),581(20),21.52
인천광역시교육청,인천광역시교육청,인천광역시 남구,S040000288,정석항공과학고등학교,4,사립,주간,8,8,8,0,0,24(0),562(0),23.42
인천광역시교육청,인천광역시교육청,인천광역시 중구,S040000289,제물포고등학교,4,공립,주간,7,8,8,0,0,23(0),458(0),19.91
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040000291,제일고등학교,4,사립,주간,8,8,8,0,0,24(0),480(0),20
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040000292,청학공업고등학교,4,공립,주간,9,10,9,1,0,29(1),488(7),16.83
인천광역시교육청,인천광역시교육청,인천광역시 미추홀구,S040000293,학익고등학교,4,공립,주간,7,8,8,2,0,25(2),526(14),21.04
인천광역시교육청,인천광역시교육청,인천광역시 미추홀구,S040000294,학익여자고등학교,4,공립,주간,11,12,12,2,0,37(2),945(10),25.54
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040000295,한국주얼리고등학교,4,사립,주간,4,4,4,0,0,12(0),266(0),22.17
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040000298,인천효성고등학교,4,공립,주간,8,8,8,2,0,26(2),628(14),24.15
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040001696,가림고등학교,4,공립,주간,11,11,11,2,0,35(2),849(15),24.26
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040001705,작전여자고등학교,4,공립,주간,8,8,8,1,0,25(1),606(5),24.24
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040001706,안남고등학교,4,공립,주간,8,8,8,1,0,25(1),589(4),23.56
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040001707,작전고등학교,4,공립,주간,8,8,8,1,0,25(1),617(1),24.68
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040001708,옥련여자고등학교,4,공립,주간,11,9,9,0,0,29(0),792(0),27.31
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040001709,가좌고등학교,4,공립,주간,12,10,10,2,0,34(2),871(16),25.62
인천광역시교육청,인천광역시교육청,인천광역시 계양구,S040001710,인천예일고등학교,4,공립,주간,8,9,9,2,0,28(2),699(6),24.96
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040001712,부개고등학교,4,공립,주간,8,9,8,1,0,26(1),617(6),23.73
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040001713,인천산곡고등학교,4,공립,주간,8,8,8,2,0,26(2),585(14),22.5
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040001714,인천부흥고등학교,4,공립,주간,8,8,8,1,0,25(1),576(6),23.04
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040001742,도림고등학교,4,공립,주간,8,8,8,0,0,24(0),586(0),24.42
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040001786,인천원당고등학교,4,공립,주간,10,10,10,1,0,31(1),857(5),27.65
인천광역시교육청,인천광역시교육청,인천광역시 연수구,S040001787,신송고등학교,4,공립,주간,11,10,10,2,0,33(2),828(10),25.09
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040001807,인천영선고등학교,4,공립,주간,8,9,9,2,0,28(2),669(11),23.89
인천광역시교육청,인천광역시교육청,인천광역시 서구,S040001809,인천마전고등학교,4,공립,주간,8,8,8,2,0,26(2),597(7),22.96
인천광역시교육청,인천광역시교육청,인천광역시 남동구,S040001810,인천논현고등학교,4,공립,주간,10,9,8,1,0,28(1),732(6),26.14
인천광역시교육청,인천광역시교육청,인천광역시 부평구,S040001812,인천진산과학고등학교,4,공립,주간,4,4,4,0,0,12(0),210(0),17.5
